"AMTRAK","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP","VISIBLTY","WEATHER","TRNSPD","TYPSPD","TRNNBR","TRNDIR","TONS","TYPEQ","EQATT","TRKNAME","TRKCLAS","TRKDNSTY","TYPTRK","RRCAR1","CARNBR1","POSITON1","LOADED1","RRCAR2","CARNBR2","POSITON2","LOADED2","HEADEND1","MIDMAN1","MIDREM1","RMAN1","RREM1","HEADEND2","MIDMAN2","MIDREM2","RMAN2","RREM2","LOADF1","LOADP1","EMPTYF1","EMPTYP1","CABOOSE1","LOADF2","LOADP2","EMPTYF2","EMPTYP2","CABOOSE2","EQPDMG","TRKDMG","CAUSE","CAUSE2","CASKLDRR","CASINJRR","CASKLD","CASINJ","ACCAUSE","ACCTRK","ACCTRKCL","HIGHSPD","ACCDMG","DUMMY2","STCNTY","TOTINJ","DUMMY3","TOTKLD","ENGRS","FIREMEN","CONDUCTR","BRAKEMEN","ENGHR","ENGMIN","CDTRHR","CDTRMIN","JOINTCD","REGION","DUMMY4","TYPRR","DUMMY5","RRDIV","METHOD","NARRLEN","DUMMY6","YEAR4","RREMPKLD","RREMPINJ","PASSKLD","PASSINJ","OTHERKLD","OTHERINJ","COUNTY","CNTYCD","ALCOHOL","DRUG","DUMMY7","PASSTRN","SSB1","SSB2","NARR1","NARR2","NARR3","NARR4","NARR5","NARR6","NARR7","NARR8","NARR9","NARR10","NARR11","NARR12","NARR13","NARR14","NARR15","RCL","Latitude","Longitud","SIGNAL","MOPERA","ADJUNCT1","ADJUNCT2","ADJUNCT3","SUBDIV"
,"15","03","UP","0315RS028",,,"","","15","03","UP","0315RS028",,"","15","03","25",3.00,33.00,"PM","01",6.00,6.00,0.00,0.00,"","HAZEN","312.1","32",50.00,"2","1","066","R","ZOAG","3",3448.00,"1","Y","MAIN","5","36.7","1","UP","004168","003","","UP","004168","003","",3.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,51.00,0.00,0.00,0.00,0.00,33.00,0.00,0.00,0.00,0.00,1880592.00,904474.00,"E71L","",0.00,0.00,0.00,0.00,"E71L","1","5","066",2785066.00,,"32C001",0.00,"000000",0.00,"1","0","1","0","03","03","03","08","1","7",,"1L",,"","",276.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CHURCHILL","001","00","00","","N","CWR",,"THE ZOAG2-25 WAS TRAVELING EASTWARD WHEN THE TRAIN WENT INTO UNDESIRED EMERGENCY.  AN INSPECTION OF","THE TRAIN FOUND NUMEROUS CARS DERAILED.  DERAILMENT INVESTIGATION DETERMINED A WHEEL ON LOCOMOTIVE U","P4168 HAD SLID FLAT CAUSING A 10 INCH FLAT SPOT WHICH CAUSED THE DERAILMENT.","","","","","","","","","","","","","0",39.80,-118.77,"1","1","","","","NEVADA SUB"
,"15","05","SERA","SERA201505",,,"","","15","05","SERA","SERA201505",,"","15","05","08",4.00,50.00,"PM","01",0.00,0.00,0.00,0.00,"","OAKDALE","7.8","06",70.00,"2","1","019","E","R-OK","4",0.00,"1","Y","OAKDALE DIV MAIN","2","","1","UP","337393","005","Y","TTZX","086553","006","Y",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,61313.00,35000.00,"H606","",0.00,0.00,0.00,0.00,"H606","1","2","019",96313.00,,"06C099",0.00,"000000",0.00,"1","0","1","0","09","50","","50","1","7",,"3L",,"","",338.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"STANISLAUS","099","","","","N","OTH",,"WESTBOUND FREIGHT TRAIN CONSISTING OF LOCOMOTIVE AND 6 FREIGHT CARS APPROACHED MP 8.0 ON A CURVE AT","19MPH WHERE AUTHORIZED SPEED IS 15MPH. ENGINEER SAW THAT LAST CAR HAD DERAILED AND APPLIED TRAIN BRA","KE IN EMERGENCY. AFTER STOPPING TRAIN CREW DISCOVERED THAT THE LAST 2 CARS LOADED WITH LUMBER HAD DE","RAILED AND TURNED OVER ON THEIR SIDES.","","","","","","","","","","","","0",37.74,-120.71,"2","2","P","","","OAKDALE"
,"15","04","BNSF","PR0415121","15","04","UP","0415NP015","15","04","BNSF","PR0415121",,"","15","04","16",3.00,22.00,"AM","13",0.00,0.00,0.00,0.00,"","BILL","62.3","56",50.00,"4","1","000","","","",0.00,"",,"MAIN 1 TRACK","4","137.06","1","","","000","","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,50000.00,"H305","H607",0.00,0.00,0.00,0.00,"H305","1","4","006",50000.00,,"56C009",0.00,"000000",0.00,"0","0","0","0","","","","","1","8",,"1L",,"","",190.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CONVERSE","009","","","","","CWR",,"FOREIGN TRAIN/CREW J-UP6913-16 CAUSED SIGNAL DAMAGE AS A RESULT OF RUNNING THROUGH A SWITCH WHILE OP","ERATING LIGHT LOCOMOTIVES ON MAIN 1 TRACK DUE TO IMPROPER INSTRUCTION GIVEN TO TRAIN CREW.","","","","","","","","","","","","","","",43.48,-105.30,"1","1","Q","","","ORIN"
,"15","04","UP","0415ST028",,,"","","15","04","UP","0415ST028",,"","15","04","30",10.00,25.00,"PM","01",1.00,0.00,0.00,0.00,"","PHOENIX","907.8","04",86.00,"4","1","004","E","YBX4","3",1803.00,"7","Y","YARD","1","","2","MWCX","500403","025","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.00,0.00,27.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,1896.00,19013.00,"H312","",0.00,0.00,0.00,0.00,"H312","2","1","004",20909.00,,"04C013",0.00,"000000",0.00,"2","0","0","0","07","25","","","1","7",,"1L",,"","",245.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MARICOPA","013","00","00","","N","OTH",,"THE YPX40R-30 DERAILED TWO CARS. IT APPEARS THAT WHEN CAR NS469205 AND MWCX500403 WERE RELEASED THEY","CROSSED DRAWBARS. THE CARS REMAINED JOINED AS THE CREW PULLED THE CUT FORWARD. WHEN THE CARS APPROA","CHED THE FROG AT THE 4 SWITCH, THEY DERAILED.","","","","","","","","","","","","","1",33.44,-112.04,"2","5","K","","","PHOENIX SUB"
,"15","04","UP","0415WH003",,,"","","15","04","UP","0415WH003",,"","15","04","07",3.00,45.00,"PM","13",0.00,0.00,0.00,0.00,"","CHECOTAH","524.75","40",70.00,"2","1","000","E","","1",0.00,"A","Y","SIMN","4","70.1","1","ATS","009810","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"H402","",0.00,0.00,0.00,0.00,"H402","1","4","005",14500.00,,"40C091",0.00,"000000",0.00,"1","0","0","0","08","45","","","1","5",,"1L",,"","",802.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MCINTOSH","091","00","00","","N","CWR",,"ATS-9810 STRUCK THE BR-9705. THE SURFACING GANG WAS WORKING AT MP 524.90 NEAR A ROAD CROSSING THAT H","AD BEEN CLOSED. THE DAYS WORK WAS COMPLETED AND THE SURF GANG WAS GETTING READY TO HEAD TO THE HOUSE","TRACK LOCATED AT MP 524.43 TO TIE UP FOR THE NIGHT. THE REGULATOR TRAVELED NORTH TO MP 524.70 AND S","TOPPED TO PICK HIS SHUNT, WHICH WAS PROTECTING THE SECOND CROSSING AT MP 524.58 THAT WAS NOT CLOSED.","THE REGULATOR OPERATOR DID NOT COMMUNICATE HIS INTENTIONS TO STOP AND PROCEEDED TO DISMOUNT AND RET","RIEVE HIS SHUNT. THE TAMPER OPERATOR BUGGIES HIS MACHINE UP AND PROCEEDS NORTH WHILE LOOKING BACK SO","UTH AT HIS WORK. WHEN HE LOOKED FORWARD TO THE NORTH, HE REALIZED THE REGULATOR WAS STOPPED AND PLAC","ED THE TAMPER INTO AN EMERGENCY STOP AND STRUCK THE REGULATOR AT AN UNDETERMINED SPEED. NO DERAILMEN","T.","","","","","","","0",35.47,-95.52,"1","2","","","","CHEROKEE SUB"
,"15","03","NS","114780",,,"","","15","03","NS","114780",,"","15","03","12",1.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"","WELCH","N400.8","54",45.00,"4","4","015","E","52VU","3",10644.00,"1","Y","DOUBLE-MAIN ONE","3","0002","1","CP","008882","001","N","","","000","",2.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,75.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5250.00,95869.00,"T002","",0.00,0.00,0.00,0.00,"T002","1","3","015",101119.00,,"54C047",0.00,"000000",0.00,"1","0","1","0","06","","06","","1","2",,"1L",,"","",99.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MCDOWELL","047","","","","N","CWR",,"52VU106 TRAVELING EAST ON MAIN ONE AT MP N 400.8 DERAILED CP 8882 R AND L 1,2,3 AND R 4,5,6 WHEELS.","","","","","","","","","","","","","","","0",37.44,-81.59,"1","1","Q","","","POCAHONTAS"
,"15","03","NS","114805",,,"","","15","03","NS","114805",,"","15","03","12",11.00,0.00,"PM","01",0.00,0.00,0.00,0.00,"","ECKMAN","N388.0","54",60.00,"4","1","009","E","U03U","3",3380.00,"1","Y","#5 ECKMAN YARD","1","0001","2","NS","002646","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,19324.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","009",19444.00,,"54C047",0.00,"000000",0.00,"1","0","1","0","08","50","08","50","1","2",,"1L",,"","",57.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MCDOWELL","047","","","","N","OTH",,"U03U112 TRAVELING EAST INTO ECKMAN YARD DERAILED NS 2646.","","","","","","","","","","","","","","","0",37.40,-81.46,"2","5","K","","","POCAHONTAS"
,"15","03","NS","114825",,,"","","15","03","NS","114825",,"","15","03","14",5.00,25.00,"AM","01",0.00,0.00,0.00,0.00,"","ELKHART","CD422.","18",43.00,"1","4","002","E","BE41","4",0.00,"7","Y","CT4","1","0000","2","NS","165124","001","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,0.00,23.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,32200.00,23942.00,"M407","",0.00,0.00,0.00,0.00,"M407","2","1","004",140142.00,,"18C039",0.00,"000000",0.00,"1","0","0","0","06","55","","","3","4",,"1L",,"","",246.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"ELKHART","039","","","","N","CWR",,"BE41 HUMPING RT13 INTO CT4 WITH NS6193 (65 X23) WHEN 2-CARS NS165833 & NA165124 RAN OUT THE WEST END","OF CT04 CAUSING A RAKING COLLISION WITH BE47 CARS PULLING WEST OUT OF CT22 ONTO 3-LEAD WITH NS4652","(23 X 20) DERAILING 4-CARS AND DAMAGING 5-CARS","","","","","","","","","","","","","1",41.67,-85.97,"2","5","K","","","DEARBORN"
,"15","03","NS","114825",,,"","","15","03","NS","114825",,"","15","03","14",5.00,25.00,"AM","01",0.00,0.00,0.00,0.00,"","ELKHART","CD422.","18",43.00,"1","4","004","E","BE47","4",0.00,"7","Y","3-LEAD","1","0000","2","GACX","012230","014","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.00,0.00,20.00,0.00,0.00,0.00,0.00,3.00,0.00,0.00,84000.00,0.00,"M407","",0.00,0.00,0.00,0.00,"M407","2","1","004",140142.00,,"18C039",0.00,"000000",0.00,"1","0","0","0","05","25","","","1","4",,"1L",,"","",246.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"ELKHART","039","","","","N","CWR",,"BE41 HUMPING RT13 INTO CT4 WITH NS6193 (65 X23) WHEN 2-CARS NS165833 & NA165124 RAN OUT THE WEST END","OF CT04 CAUSING A RAKING COLLISION WITH BE47 CARS PULLING WEST OUT OF CT22 ONTO 3-LEAD WITH NS4652","(23 X 20) DERAILING 4-CARS AND DAMAGING 5-CARS","","","","","","","","","","","","","1",41.67,-85.97,"2","5","K","","","DEARBORN"
,"15","03","NS","114836",,,"","","15","03","NS","114836",,"","15","03","14",11.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"","BOURBONNAIS","KS103.","17",45.00,"4","1","002","R","B29","3",0.00,"1","Y","TRACK 8","1","0000","2","BNSF","793804","016","Y","","","000","",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,81.00,0.00,14.00,0.00,0.00,3.00,0.00,0.00,0.00,0.00,8100.00,3249.00,"T210","",0.00,0.00,0.00,0.00,"T210","2","1","002",11349.00,,"17C091",0.00,"000000",0.00,"1","1","1","0","09","15","09","15","1","4",,"1L",,"","",87.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"KANKAKEE","091","","","","N","CWR",,"B29 PULLING EAST ON TRACK #8 WITH NS8059 (81 X 14) DERAILED THE 16TH, 17TH AND 18TH H/C","","","","","","","","","","","","","","","0",41.12,-87.90,"2","5","K","","","DEARBORN"
,"15","03","UP","0315SA005",,,"","","15","03","UP","0315SA005",,"","15","03","09",5.00,55.00,"PM","01",0.00,0.00,0.00,0.00,"","SAN ANTONIO","264.5","48",55.00,"2","2","006","R","YSA1","2",883.00,"7","Y","TRACK 4 SOUTH END","1","","2","TTZX","866530","008","Y","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,12.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,3257.00,11038.00,"M409","",0.00,0.00,0.00,0.00,"M409","2","1","006",14295.00,,"48C029",0.00,"000000",0.00,"3","0","0","0","03","25","","","1","5",,"1L",,"","",504.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"BEXAR","029","","","","N","OTH",,"YSA19R-09 WAS SWITCHING ON THE SOUTH END OF SOSAN YARD, AND KICKED 2 CARS TO TRACK 11 AND THEN SHOVE","D TRACK 11 TO CLEAR UP.  UPON STARTING TO SHOVE TRACK 11 NORTH, THE FOREMAN NOTICED THAT THERE WERE","CARS DERAILED ON TRACK 4 SOUTH END.  HE IMMEDIATELY STOPPED HIS MOVEMENT.  UPON INVESTIGATION, TWO C","ARS DERAILED ON TRACK 4.  TTZX866530 AND CNA712614.  CAUSE WAS DETERMINED TO BE DUE TO A PIECE OF ME","TAL THAT GOT WEDGED INTO THE SWITCH POINT AND CAUSED IT TO GAP OPEN, CAUSING THE DERAILMENT.  DERAIL","MENT","","","","","","","","","","3",29.36,-98.56,"2","5","K","","","LAREDO SUB"
,"15","05","BNSF","NE0515105",,,"","","15","05","BNSF","NE0515105",,"","15","05","17",2.00,55.00,"AM","01",0.00,0.00,0.00,0.00,"","MURRAY","369.0","19",60.00,"4","1","023","E","ECLO","4",2583.00,"1","Y","MAIN 1 TRACK","4","54.91","1","BNSF","009172","001","","","","000","",2.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,126.00,0.00,0.00,0.00,0.00,87.00,0.00,0.00,1282259.00,20000.00,"M102","",0.00,0.00,0.00,0.00,"M102","1","4","023",1302259.00,,"19C039",0.00,"000000",0.00,"1","0","1","0","08","25","08","25","1","6",,"1L",,"","",151.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CLARKE","039","","","","N","CWR",,"E-CLOBKM0-38 DERAILED 38 RAILCARS WHILE TRAVERSING MAIN 1 TRACK DUE TO EXTREME ENVIRONMENTAL CONDITI","ON - TORNADO. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0",41.05,-93.92,"1","1","D","","","OTTUMWA"
,"15","03","NS","114839",,,"","","15","03","NS","114839",,"","15","03","15",6.00,42.00,"AM","01",0.00,0.00,0.00,0.00,"","WEST FAIRVIEW","EP070.","42",40.00,"1","2","000","E","NOTR","4",0.00,"6","Y","RTW02","X","0000","2","DUPX","008681","003","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,63218.00,2879.00,"H306","H702",0.00,0.00,0.00,0.00,"H306","2","X","007",104002.00,,"42C041",0.00,"000000",0.00,"0","0","0","0","","","","","3","2",,"1L",,"","",153.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CUMBERLAND","041","","","","N","OTH",,"NS TRAIN 19RH014 SHOVING EAST INTO RTW02 WITH 1 ENGINE, 7 LOADS, AND 11 EMPTIES RAN INTO STANDING CU","T OF CARS ON RTW01 RESULTING IN DERAILMENT OF 5 CARS.","","","","","","","","","","","","","","0",40.27,-76.92,"2","5","L","","","HARRISBURG"
,"15","04","UP","0415WH003",,,"","","15","04","UP","0415WH003",,"","15","04","07",3.00,45.00,"PM","13",0.00,0.00,0.00,0.00,"","CHECOTAH","524.75","40",70.00,"2","1","005","E","","1",0.00,"A","Y","SIMN","4","70.1","1","BR","009705","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14500.00,0.00,"H402","",0.00,0.00,0.00,0.00,"H402","1","4","005",14500.00,,"40C091",0.00,"000000",0.00,"1","0","0","0","08","45","","","3","5",,"1L",,"","",802.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MCINTOSH","091","00","00","","N","CWR",,"ATS-9810 STRUCK THE BR-9705. THE SURFACING GANG WAS WORKING AT MP 524.90 NEAR A ROAD CROSSING THAT H","AD BEEN CLOSED. THE DAYS WORK WAS COMPLETED AND THE SURF GANG WAS GETTING READY TO HEAD TO THE HOUSE","TRACK LOCATED AT MP 524.43 TO TIE UP FOR THE NIGHT. THE REGULATOR TRAVELED NORTH TO MP 524.70 AND S","TOPPED TO PICK HIS SHUNT, WHICH WAS PROTECTING THE SECOND CROSSING AT MP 524.58 THAT WAS NOT CLOSED.","THE REGULATOR OPERATOR DID NOT COMMUNICATE HIS INTENTIONS TO STOP AND PROCEEDED TO DISMOUNT AND RET","RIEVE HIS SHUNT. THE TAMPER OPERATOR BUGGIES HIS MACHINE UP AND PROCEEDS NORTH WHILE LOOKING BACK SO","UTH AT HIS WORK. WHEN HE LOOKED FORWARD TO THE NORTH, HE REALIZED THE REGULATOR WAS STOPPED AND PLAC","ED THE TAMPER INTO AN EMERGENCY STOP AND STRUCK THE REGULATOR AT AN UNDETERMINED SPEED. NO DERAILMEN","T.","","","","","","","0",35.47,-95.52,"1","2","","","","CHEROKEE SUB"
,"15","05","BNSF","NE0515107",,,"","","15","05","CGIZ","INDUSTRY",,"","15","05","31",3.00,0.00,"AM","01",0.00,0.00,0.00,0.00,"","HOLDREGE","","31",54.00,"4","1","003","E","GCDE","3",13858.00,"1","Y","811","2","","4","BNSF","472806","065","Y","","","000","",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,106.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,42480.00,0.00,"H702","",0.00,0.00,0.00,0.00,"H702","4","2","003",42480.00,,"31C137",0.00,"000000",0.00,"2","0","1","0","04","53","04","53","1","6",,"1L",,"","",139.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"PHELPS","137","","","","N","OTH",,"G-CDEKIN9-30 DERAILED 5 RAILCARS WHILE PULLING OUT OF INDUSTRY TRACK 811 DUE TO INDUSTRY PERSONNEL L","INING A SWITCH UNDERNEATH THE RAILCARS.","","","","","","","","","","","","","","0",40.41,-99.41,"2","5","L","","","HASTINGS"
,"15","05","BNSF","PR0515101",,,"","","15","05","BNSF","PR0515101",,"","15","05","06",12.00,1.00,"PM","01",0.00,0.00,0.00,0.00,"","GUERNSEY","","56",54.00,"2","2","008","R","CBAM","3",17087.00,"1","Y","281","2","","2","XCLX","060158","016","Y","XCLX","060158","016","Y",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,7.00,0.00,0.00,0.00,0.00,340191.00,40000.00,"E65C","T308",0.00,0.00,0.00,0.00,"E65C","2","2","008",380191.00,,"56C031",0.00,"000000",0.00,"1","0","1","0","03","31","03","31","1","8",,"1L",,"","",134.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"PLATTE","031","","","","N","CWR",,"C-BAMMIC0-77 DERAILED 7 RAILCARS WHILE PULLING OUT OF YARD TRACK 281 ONTO THE MAIN TRACK. CAUSE WORN","TREAD ON CAN AND WORN STOCK RAIL.","","","","","","","","","","","","","","0",42.25,-104.68,"2","5","L","","","CANYON SUBDIVISION"
,"15","04","AGR","AGR682015",,,"","","15","04","AGR","AGR682015",,"","15","04","09",4.00,38.00,"PM","01",0.00,0.00,0.00,0.00,"","MAGNOLIA","764.2","01",76.00,"2","1","015","E","211","2",5531.00,"1","Y","MAIN","2","","1","DODX","040004","035","N","","","000","",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,0.00,65.00,0.00,0.00,2.00,0.00,3.00,0.00,0.00,75000.00,3500.00,"T102","",0.00,0.00,0.00,0.00,"T102","1","2","015",78500.00,,"01C091",0.00,"000000",0.00,"1","0","1","0","","38","","38","1","3",,"3",,"","",207.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"MARENGO","091","","","","N","OTH",,"TRAIN EXPERIENCED AN UNDESIRED EMERGENCY BRAKE APPLICATION WHILE ENTERING MAGNOLIA YARD. UPON INVEST","IGATION, IT WAS FOUND HEAD CARS WERE DERAILED. APPROX 3 CAR LENGTHS SOUTH OF COUNTRY ROD 30 GRADE CR","OSSING.","","","","","","","","","","","","","0",32.13,-87.66,"2","3","L","","","SYSTEM"
,"15","03","NS","114839",,,"","","15","03","NS","114839",,"","15","03","15",6.00,42.00,"AM","01",0.00,0.00,0.00,0.00,"","WEST FAIRVIEW","EP070.","42",40.00,"1","2","007","R","19RH","4",990.00,"1","Y","RTW02","X","0000","2","AEQX","003002","018","N","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,10.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,37905.00,0.00,"H306","H702",0.00,0.00,0.00,0.00,"H306","2","X","007",104002.00,,"42C041",0.00,"000000",0.00,"1","0","1","0","10","42","10","42","1","2",,"1L",,"","",153.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"CUMBERLAND","041","","","","N","OTH",,"NS TRAIN 19RH014 SHOVING EAST INTO RTW02 WITH 1 ENGINE, 7 LOADS, AND 11 EMPTIES RAN INTO STANDING CU","T OF CARS ON RTW01 RESULTING IN DERAILMENT OF 5 CARS.","","","","","","","","","","","","","","0",40.27,-76.92,"2","5","L","","","HARRISBURG"
,"15","05","BNSF","PR0515102",,,"","","15","05","BNSF","PR0515102",,"","15","05","10",8.00,40.00,"AM","01",0.00,0.00,0.00,0.00,"","ALLIANCE","","31",30.00,"1","6","007","E","CNAM","1",17108.00,"1","Y","206","1","","2","NCUX","011258","036","Y","","","000","",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,120.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,68586.00,64800.00,"T207","",0.00,0.00,0.00,0.00,"T207","2","1","007",133386.00,,"31C013",0.00,"000000",0.00,"1","0","1","0","11","55","11","55","1","6",,"1L",,"","",92.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"BOX BUTTE","013","","","","N","CWR",,"C-NAMCTX0-08 DERAILED 4 RAILCARS WHILE PULLING INTO YARD TRACK 206 DUE TO TRACK BROKEN RAIL.","","","","","","","","","","","","","","","0",42.06,-102.90,"2","5","L","","","ANGORA"
,"15","05","BNSF","PR0515113",,,"","","15","05","BNSF","PR0515113",,"","15","05","22",1.00,35.00,"PM","01",0.00,0.00,0.00,0.00,"","DECKER","14.7","30",58.00,"2","2","000","E","","",0.00,"6","N","SINGLE MAIN TRACK","1","30.65","1","HEQX","006174","001","N","","","000","",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,123352.00,0.00,"T101","",0.00,0.00,0.00,0.00,"T101","1","1","009",654587.00,,"30C003",0.00,"000000",0.00,"0","0","0","0","","","","","3","8",,"1L",,"","",162.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"BIG HORN","003","","","","N","OTH",,"C-SCMSTS0-24 DERAILED 6 RAILCARS THAT SIDE IMPACTED A CUT OF CARS ON ADJACENT TRACK DUE TO A BROKEN","SIDE BEARING ON RAILCAR. NO HAZARDOUS MATERIALS WERE RELEASED.","","","","","","","","","","","","","","0",45.02,-106.81,"2","3","L","","","DUTCH"
,"15","03","NS","114859",,,"","","15","03","NS","114859",,"","15","03","16",6.00,15.00,"PM","01",0.00,0.00,0.00,0.00,"","TILTON","D305.0","17",70.00,"3","1","006","R","D91D","4",2955.00,"1","Y","TY17","1","0000","2","SHPX","458836","015","Y","","","000","",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,3.00,0.00,0.00,9.00,0.00,0.00,0.00,0.00,10800.00,9587.00,"H312","",0.00,0.00,0.00,0.00,"H312","2","1","006",20387.00,,"17C183",0.00,"000000",0.00,"1","0","1","0","05","","05","","1","4",,"1L",,"","",86.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"VERMILION","183","","","","N","OTH",,"D91D116 SHOVING WESTWARD WITH 22 X 3 IN TRACK TY17 DERAILED 7TH THROUGH 15TH HEAD CARS","","","","","","","","","","","","","","","0",40.08,-87.66,"2","5","K","","","ILLINOIS"
,"15","03","NS","114865",,,"","","15","03","NS","114865",,"","15","03","16",10.00,45.00,"PM","01",0.00,0.00,0.00,0.00,"","BALTIMORSE","PL091.","24",48.00,"4","1","006","E","H62H","1",652.00,"1","Y","RELAY LEAD","1","0000","2","NS","005672","001","N","","","000","",1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13564.00,300.00,"H702","",0.00,0.00,0.00,0.00,"H702","2","1","006",13864.00,,"24C005",0.00,"000000",0.00,"1","0","1","0","01","44","01","44","1","2",,"1L",,"","",177.00,,"2015",0.00,0.00,0.00,0.00,0.00,0.00,"BALTIMORE","005","00","00","","N","OTH",,"H62H016 PULLING SOUTH WITH ONE ENGINE NS 5672, 5 LOADS, 0 EMPTIES, 652 TONS RAN THROUGH THE MISALIGN","ED RELAY SPLIT SWITCH. SUBSEQUENT REVERSE MOVEMENT DERAILED A-END OF NS 5672.","","","","","","","","","","","","","","0",0.00,0.00,"2","5","K","","","HARRISBURG"
